visit_date,air_store_id,visitors,air_res_visitors,air_genre_name,air_area_name,latitude,longitude,day_of_week,holiday_flg,hpg_store_id,hpg_res_visitors,tot_Res
2017-01-19,air_2fc478dc9f0a6b31,7,7,Yakiniku/Korean food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Thursday,0,hpg_2d0a73d3f1cb646d,4,11
2017-01-19,air_42d41eb58cad170e,9,9,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Thursday,0,hpg_70f700e5a6148b7e,4,13
2017-01-19,air_465bddfed3353b23,27,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Thursday,0,hpg_23c5945dc1a72454,2,2
2017-01-19,air_48f4da6223571da4,15,0,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Thursday,0,hpg_832ba309e6699258,2,2
2017-01-19,air_4c727b55acdee495,8,0,Creative cuisine,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Thursday,0,hpg_26d20b9f926ff5e9,2,2
2017-01-19,air_5a9a6cbeeb434c08,12,6,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Thursday,0,hpg_cad1acd4374ceaa1,3,9
2017-01-19,air_638c35eb25e53eea,20,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Thursday,0,hpg_f07ec7b288165b27,5,5
2017-01-19,air_683371d9baabf410,44,32,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Thursday,0,hpg_7dae95f9d3db1734,10,42
2017-01-19,air_6b2268863b14a2af,23,0,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Thursday,0,hpg_7664eec3cd802c91,11,11
2017-01-19,air_789466e488705c93,10,3,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Thursday,0,hpg_4ca41b70c41bc844,3,6
2017-01-19,air_8093d0b565e9dbdf,49,32,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Thursday,0,hpg_874415e6e7ccfe13,2,34
2017-01-19,air_947eb2cae4f3e8f2,16,0,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Thursday,0,hpg_de24ea49dc25d6b8,7,7
2017-01-19,air_96005f79124e12bf,31,0,Izakaya,Osaka-fu Osaka-shi Nanbasennichimae,34.6647437,135.5034436,Thursday,0,hpg_51fab1683266cd55,9,9
2017-01-19,air_b2a639cc7e02edf1,4,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Thursday,0,hpg_359983294ef1467d,2,2
2017-01-19,air_bedd35489e666605,14,2,Western food,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Thursday,0,hpg_8f5331198ed1781d,2,4
2017-01-19,air_c1ff20617c54fee7,3,0,Izakaya,Tokyo-to Meguro-ku Kamimeguro,35.6414629,139.6981712,Thursday,0,hpg_4be4a5cb851e45af,5,5
2017-01-19,air_c6a164dd4060e960,14,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Thursday,0,hpg_8ce73856596a7794,7,7
2017-01-19,air_c7f78b4f3cba33ff,35,26,Okonomiyaki/Monja/Teppanyaki,Tokyo-to Minato-ku Shibakoen,35.6580681,139.7515992,Thursday,0,hpg_cd8ae0d9bbd58ff9,3,29
2017-01-19,air_ef789667e2e6fe96,24,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Thursday,0,hpg_f76ad2d2d0134bdd,5,5
2017-01-19,air_f8233ad00755c35c,26,2,Italian/French,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Thursday,0,hpg_098e4dd30e54fee6,2,4
2017-01-20,air_00a91d42b08b08d9,46,0,Italian/French,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_fbe603376b5980fc,2,2
2017-01-20,air_04cae7c1bc9b2a0b,37,26,Izakaya,Hokkaido Sapporo-shi Kotoni 2 Jo,43.0744699,141.3008887,Friday,0,hpg_1803b7bed3a5927e,10,36
2017-01-20,air_0867f7bebad6a649,10,4,Italian/French,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_caf1082b9f445c7b,2,6
2017-01-20,air_08cb3c4ee6cd6a22,13,8,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_dc639640420bde5f,4,12
2017-01-20,air_08ef81d5b7a0d13f,26,5,Italian/French,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Friday,0,hpg_ba2ce254969629b8,1,6
2017-01-20,air_152c1f08d7d20e07,17,0,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawacho,34.3889694,132.4630947,Friday,0,hpg_da3fb5d63e69a5fa,21,21
2017-01-20,air_1d1e8860ae04f8e9,16,0,Izakaya,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_2fcae64da5287bf5,16,16
2017-01-20,air_1f1390a8be2272b3,31,0,Japanese food,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_306ff4d17f7a1efd,4,4
2017-01-20,air_258ad2619d7bff9a,60,0,Izakaya,Tokyo-to Koto-ku Toyo,35.6728535,139.8174097,Friday,0,hpg_e87d00be48cd91c6,6,6
2017-01-20,air_2a485b92210c98b5,5,18,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_dd709beb78198f38,3,21
2017-01-20,air_2aab19554f91ff82,46,11,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Friday,0,hpg_cac091abfcee2a85,6,17
2017-01-20,air_2cee51fa6fdf6c0d,22,20,Western food,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_113fd6e4fa77800f,5,25
2017-01-20,air_32460819c7600037,53,17,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Friday,0,hpg_ac318be70910278f,3,20
2017-01-20,air_324f7c39a8410e7c,14,4,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_03946d6b6b1e0332,12,16
2017-01-20,air_32c61b620a766138,24,0,Dining bar,Hokkaido Sapporo-shi Kita 24 Jonishi,43.0908503,141.3408314,Friday,0,hpg_d5ca709664abea20,6,6
2017-01-20,air_3980af67be35afdb,24,11,Izakaya,Tokyo-to Minato-ku Akasaka,35.6749184,139.736775,Friday,0,hpg_7819244b4f2e0def,11,22
2017-01-20,air_3c938075889fc059,53,37,Japanese food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_349b1b92f98b175e,18,55
2017-01-20,air_3e6cea17a9d2c0f1,28,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_47c5b2b16a840e89,10,10
2017-01-20,air_42c9aa6d617c5057,46,25,Italian/French,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_053676b196ae1e1e,8,33
2017-01-20,air_4433ab8e9999915f,37,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,Friday,0,hpg_a214a6b219c6649c,2,2
2017-01-20,air_48f4da6223571da4,20,4,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Friday,0,hpg_832ba309e6699258,4,8
2017-01-20,air_54d6c25d33f5260e,29,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Friday,0,hpg_62b71ee3f3c120c4,2,2
2017-01-20,air_55c3627912b9c849,27,12,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Friday,0,hpg_9d140ea335b9efd4,2,14
2017-01-20,air_5d7c744c3a2ef624,25,0,Izakaya,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Friday,0,hpg_0ec6bec1ee303329,13,13
2017-01-20,air_5f6fa1b897fe80d5,42,26,Izakaya,Shizuoka-ken Shizuoka-shi Otemachi,34.9751398,138.3832429,Friday,0,hpg_40aff6385800ebb1,5,31
2017-01-20,air_627cabe2fe53f33f,17,6,Yakiniku/Korean food,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_77706f491ca5a090,2,8
2017-01-20,air_63b13c56b7201bd9,7,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Friday,0,hpg_4bc649e72e2a239a,7,7
2017-01-20,air_646b93e336f0dded,22,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_b3de3ba6437e5a11,6,6
2017-01-20,air_683371d9baabf410,50,40,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Friday,0,hpg_7dae95f9d3db1734,5,45
2017-01-20,air_6b2268863b14a2af,37,0,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Friday,0,hpg_7664eec3cd802c91,6,6
2017-01-20,air_707d4b6328f2c2df,40,25,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_7acec6bb6ec9d98e,11,36
2017-01-20,air_789466e488705c93,12,2,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Friday,0,hpg_4ca41b70c41bc844,2,4
2017-01-20,air_7ef9a5ea5c8fe39f,19,17,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_8afe014b4a994a79,4,21
2017-01-20,air_8093d0b565e9dbdf,52,36,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Friday,0,hpg_874415e6e7ccfe13,9,45
2017-01-20,air_831658500aa7c846,43,4,Italian/French,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_f39996d4f0ebcb64,4,8
2017-01-20,air_84f6876ff7e83ae7,30,17,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Friday,0,hpg_0f78ef8d1e4b23d8,2,19
2017-01-20,air_8cc350fd70ee0757,41,0,Izakaya,Hyogo-ken Amagasaki-shi Higashinanamatsucho,34.7337339,135.4063757,Friday,0,hpg_503ea5f7ab4a8c2c,12,12
2017-01-20,air_90213bcae4afa274,42,0,Creative cuisine,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_33df7b58b0f9d93f,15,15
2017-01-20,air_96743eee94114261,50,28,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Friday,0,hpg_a9d42bc9b56916f4,13,41
2017-01-20,air_990a642a3deb2903,50,0,Izakaya,Tokyo-to Minato-ku Akasaka,35.6749184,139.736775,Friday,0,hpg_719d08c3b7225154,2,2
2017-01-20,air_a24bf50c3e90d583,26,17,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_c34b496d0305a809,10,27
2017-01-20,air_a546cbf478a8b6e4,23,0,Yakiniku/Korean food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Friday,0,hpg_7f25667859876495,2,2
2017-01-20,air_ade6e836ffd1da64,14,2,Dining bar,Fukuoka-ken Kitakyushu-shi Otemachi,33.8808817,130.8734191,Friday,0,hpg_cd98b0cad88f7123,11,13
2017-01-20,air_b2a639cc7e02edf1,18,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_359983294ef1467d,7,7
2017-01-20,air_b45b8e456f53942a,18,9,Western food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Friday,0,hpg_a85b37424291216b,4,13
2017-01-20,air_bb09595bab7d5cfb,34,15,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Friday,0,hpg_aea428a1075052bf,15,30
2017-01-20,air_bcce1ea4350b7b72,19,10,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Friday,0,hpg_3347c0399df81142,6,16
2017-01-20,air_c47aa7493b15f297,19,35,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_03795a62e1c5f1c3,6,41
2017-01-20,air_c6a164dd4060e960,29,11,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Friday,0,hpg_8ce73856596a7794,9,20
2017-01-20,air_ccd19a5bc5573ae5,53,27,Italian/French,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_df22bf146d2c7e19,2,29
2017-01-20,air_db1233ad855b34d5,45,32,Izakaya,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_3ebbe4996edd55d5,9,41
2017-01-20,air_db4b38ebe7a7ceff,19,11,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Friday,0,hpg_bcecaa70222d94e5,3,14
2017-01-20,air_db80363d35f10926,33,27,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_878cc70b1abc76f7,11,38
2017-01-20,air_de88770300008624,37,30,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Friday,0,hpg_a786d63904735f58,15,45
2017-01-20,air_e657ca554b0c008c,26,0,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_5c05683a8f326588,7,7
2017-01-20,air_e89735e80d614a7e,51,10,Izakaya,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_b0cbb707b862dde7,10,20
2017-01-20,air_eec5e572b9eb9c23,9,2,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Friday,0,hpg_e6594f29f40fe2aa,2,4
2017-01-20,air_ef789667e2e6fe96,47,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Friday,0,hpg_f76ad2d2d0134bdd,3,3
2017-01-20,air_f0fb0975bdc2cdf9,35,0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127,Friday,0,hpg_0cd7a0f13e73b043,13,13
2017-01-20,air_f180301886c21375,21,21,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_381bc6f038ec3ea8,8,29
2017-01-20,air_f2c5a1f24279c531,14,4,Japanese food,Tokyo-to Taito-ku Higashiueno,35.712607,139.7799956,Friday,0,hpg_9668001cf2b8dc74,4,8
2017-01-20,air_f8233ad00755c35c,53,17,Italian/French,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_098e4dd30e54fee6,6,23
2017-01-20,air_fc477473134e9ae5,15,9,Bar/Cocktail,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Friday,0,hpg_3c41f028563beac3,2,11
2017-01-20,air_fcd4492c83f1c6b9,16,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_218a1ea95def8ea3,8,8
2017-01-20,air_fdc02ec4a3d21ea4,27,4,Dining bar,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_528734c946fae58b,4,8
2017-01-20,air_fea5dc9594450608,22,8,Other,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_6507818140022452,4,12
2017-01-21,air_04cae7c1bc9b2a0b,46,34,Izakaya,Hokkaido Sapporo-shi Kotoni 2 Jo,43.0744699,141.3008887,Saturday,0,hpg_1803b7bed3a5927e,11,45
2017-01-21,air_066f0221b8a4d533,25,6,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Saturday,0,hpg_2777ed87df2eef7a,6,12
2017-01-21,air_0867f7bebad6a649,40,17,Italian/French,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_caf1082b9f445c7b,9,26
2017-01-21,air_08cb3c4ee6cd6a22,14,18,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_dc639640420bde5f,5,23
2017-01-21,air_0a74a5408a0b8642,42,52,Western food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Saturday,0,hpg_2ded824e690c414a,4,56
2017-01-21,air_0b1e72d2d4422b20,27,3,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_9fe427339d77b421,2,5
2017-01-21,air_15ae33469e9ea2dd,16,0,Dining bar,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_fa4eeada9ad7b59f,8,8
2017-01-21,air_1d1e8860ae04f8e9,24,0,Izakaya,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_2fcae64da5287bf5,24,24
2017-01-21,air_1f1390a8be2272b3,26,0,Japanese food,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_306ff4d17f7a1efd,2,2
2017-01-21,air_258ad2619d7bff9a,37,0,Izakaya,Tokyo-to Koto-ku Toyo,35.6728535,139.8174097,Saturday,0,hpg_e87d00be48cd91c6,17,17
2017-01-21,air_25c583983246b7b0,49,10,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_66733016f2ac9ee8,3,13
2017-01-21,air_2aab19554f91ff82,6,2,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Saturday,0,hpg_cac091abfcee2a85,2,4
2017-01-21,air_2b8b29ddfd35018e,17,5,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_2d4200d0ebdb4946,2,7
2017-01-21,air_2cee51fa6fdf6c0d,39,16,Western food,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Saturday,0,hpg_113fd6e4fa77800f,12,28
2017-01-21,air_2fc478dc9f0a6b31,22,9,Yakiniku/Korean food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Saturday,0,hpg_2d0a73d3f1cb646d,5,14
2017-01-21,air_32460819c7600037,24,6,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Saturday,0,hpg_ac318be70910278f,4,10
2017-01-21,air_324f7c39a8410e7c,20,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_03946d6b6b1e0332,10,10
2017-01-21,air_32c61b620a766138,44,0,Dining bar,Hokkaido Sapporo-shi Kita 24 Jonishi,43.0908503,141.3408314,Saturday,0,hpg_d5ca709664abea20,4,4
2017-01-21,air_37189c92b6c761ec,14,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_2e10e1956528199a,14,14
2017-01-21,air_3c938075889fc059,91,66,Japanese food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_349b1b92f98b175e,2,68
2017-01-21,air_3e6cea17a9d2c0f1,20,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_47c5b2b16a840e89,5,5
2017-01-21,air_3e93f3c81008696d,46,29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_c2a8494d55fafbd6,10,39
2017-01-21,air_42c9aa6d617c5057,42,4,Italian/French,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_053676b196ae1e1e,4,8
2017-01-21,air_4433ab8e9999915f,31,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,Saturday,0,hpg_a214a6b219c6649c,3,3
2017-01-21,air_48f4da6223571da4,38,10,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Saturday,0,hpg_832ba309e6699258,10,20
2017-01-21,air_4c727b55acdee495,17,6,Creative cuisine,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Saturday,0,hpg_26d20b9f926ff5e9,2,8
2017-01-21,air_4cca5666eaf5c709,36,11,Izakaya,Tokyo-to Koto-ku Kameido,35.6995366,139.8265727,Saturday,0,hpg_f83413cde79ac5e7,8,19
2017-01-21,air_54d6c25d33f5260e,41,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Saturday,0,hpg_62b71ee3f3c120c4,12,12
2017-01-21,air_5c7489c9ec755e2d,5,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_0a587f3924c8093c,30,30
2017-01-21,air_5d7c744c3a2ef624,68,0,Izakaya,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Saturday,0,hpg_0ec6bec1ee303329,8,8
2017-01-21,air_5f6fa1b897fe80d5,32,29,Izakaya,Shizuoka-ken Shizuoka-shi Otemachi,34.9751398,138.3832429,Saturday,0,hpg_40aff6385800ebb1,1,30
2017-01-21,air_622375b4815cf5cb,93,0,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Saturday,0,hpg_ab64d4038f396dc3,2,2
2017-01-21,air_638c35eb25e53eea,16,0,Italian/French,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_f07ec7b288165b27,3,3
2017-01-21,air_683371d9baabf410,43,33,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Saturday,0,hpg_7dae95f9d3db1734,11,44
2017-01-21,air_6b15edd1b4fbb96a,62,27,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_babe2c3d962d7bb6,22,49
2017-01-21,air_707d4b6328f2c2df,38,20,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Saturday,0,hpg_7acec6bb6ec9d98e,8,28
2017-01-21,air_754ae581ad80cc9f,30,12,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Saturday,0,hpg_625efd16f722d4f4,18,30
2017-01-21,air_789466e488705c93,58,40,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Saturday,0,hpg_4ca41b70c41bc844,17,57
2017-01-21,air_831658500aa7c846,27,4,Italian/French,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Saturday,0,hpg_f39996d4f0ebcb64,4,8
2017-01-21,air_84f6876ff7e83ae7,25,20,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Saturday,0,hpg_0f78ef8d1e4b23d8,6,26
2017-01-21,air_8cc350fd70ee0757,30,0,Izakaya,Hyogo-ken Amagasaki-shi Higashinanamatsucho,34.7337339,135.4063757,Saturday,0,hpg_503ea5f7ab4a8c2c,10,10
2017-01-21,air_8f3b563416efc6ad,20,0,Izakaya,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_d12fb3b2b4129cd6,2,2
2017-01-21,air_96005f79124e12bf,54,0,Izakaya,Osaka-fu Osaka-shi Nanbasennichimae,34.6647437,135.5034436,Saturday,0,hpg_51fab1683266cd55,3,3
2017-01-21,air_965b2e0cf4119003,38,19,Izakaya,Tokyo-to Meguro-ku Kamimeguro,35.6414629,139.6981712,Saturday,0,hpg_653238a84804d8e7,4,23
2017-01-21,air_96743eee94114261,32,23,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a9d42bc9b56916f4,2,25
2017-01-21,air_97159fc4e90053fe,49,17,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_dc52241f21eb95f6,9,26
2017-01-21,air_a24bf50c3e90d583,27,2,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_c34b496d0305a809,2,4
2017-01-21,air_ade6e836ffd1da64,32,0,Dining bar,Fukuoka-ken Kitakyushu-shi Otemachi,33.8808817,130.8734191,Saturday,0,hpg_cd98b0cad88f7123,9,9
2017-01-21,air_b2a639cc7e02edf1,41,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_359983294ef1467d,3,3
2017-01-21,air_b2d97bd2337c5ba7,31,0,Izakaya,Tokyo-to Taito-ku Higashiueno,35.712607,139.7799956,Saturday,0,hpg_67c2b78265118491,2,2
2017-01-21,air_b45b8e456f53942a,15,15,Western food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Saturday,0,hpg_a85b37424291216b,2,17
2017-01-21,air_bb09595bab7d5cfb,29,6,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Saturday,0,hpg_aea428a1075052bf,5,11
2017-01-21,air_c1ff20617c54fee7,13,0,Izakaya,Tokyo-to Meguro-ku Kamimeguro,35.6414629,139.6981712,Saturday,0,hpg_4be4a5cb851e45af,7,7
2017-01-21,air_c225148c0fcc5c72,36,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Saturday,0,hpg_ee424bb170e133f1,10,10
2017-01-21,air_c47aa7493b15f297,29,24,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_03795a62e1c5f1c3,2,26
2017-01-21,air_c6a164dd4060e960,43,7,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Saturday,0,hpg_8ce73856596a7794,9,16
2017-01-21,air_cb7467aed805e7fe,75,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_aa7dfdc68a0a879c,4,4
2017-01-21,air_cf2229e64408d9fe,34,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Saturday,0,hpg_e41e0f2c318dd8e4,2,2
2017-01-21,air_db1233ad855b34d5,54,29,Izakaya,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_3ebbe4996edd55d5,2,31
2017-01-21,air_db80363d35f10926,37,23,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_878cc70b1abc76f7,15,38
2017-01-21,air_de88770300008624,37,25,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a786d63904735f58,16,41
2017-01-21,air_e657ca554b0c008c,43,0,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_5c05683a8f326588,2,2
2017-01-21,air_ef789667e2e6fe96,37,6,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Saturday,0,hpg_f76ad2d2d0134bdd,6,12
