"visit_date","air_store_id","visitors","air_area_name.x","latitude.x","longitude.x","day_of_week.x","holiday_flg.x","air_genre_name.y","air_area_name.y","day_of_week.y"
2017-01-25,"air_68301bcb11e2f389",35,"Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379,"Wednesday",0,"Izakaya","Tokyo-to Suginami-ku Asagayaminami","Wednesday"
2017-01-25,"air_683371d9baabf410",33,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Wednesday",0,"Japanese food","Hyogo-ken Himeji-shi Yasuda","Wednesday"
2017-01-25,"air_6b942d5ebbc759c2",8,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Wednesday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Wednesday"
2017-01-25,"air_7420042ff75f9aca",20,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Wednesday",0,"Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Ogimachi","Wednesday"
2017-01-25,"air_7514d90009613cd6",26,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Wednesday",0,"Karaoke/Party","Hokkaido Sapporo-shi Minami 3 Jonishi","Wednesday"
2017-01-25,"air_7ef9a5ea5c8fe39f",15,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Wednesday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Wednesday"
2017-01-25,"air_831658500aa7c846",33,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Wednesday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Wednesday"
2017-01-25,"air_8e492076a1179383",35,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Wednesday",0,"Italian/French","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Wednesday"
2017-01-25,"air_8f3b563416efc6ad",18,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Wednesday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Wednesday"
2017-01-25,"air_96743eee94114261",11,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Wednesday",0,"Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Wednesday"
2017-01-25,"air_968d72c12eed09f0",29,"Tokyo-to Minato-ku Akasaka",35.6749184,139.736775,"Wednesday",0,"Italian/French","Tokyo-to Minato-ku Akasaka","Wednesday"
2017-01-25,"air_a38f25e3399d1b25",41,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Wednesday",0,"Izakaya","Tokyo-to Chiyoda-ku Kudanminami","Wednesday"
2017-01-25,"air_ade6e836ffd1da64",13,"Fukuoka-ken Kitakyushu-shi Otemachi",33.8808817,130.8734191,"Wednesday",0,"Dining bar","Fukuoka-ken Kitakyushu-shi Otemachi","Wednesday"
2017-01-25,"air_b2d97bd2337c5ba7",47,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Wednesday",0,"Izakaya","Tokyo-to Taito-ku Higashiueno","Wednesday"
2017-01-25,"air_b45b8e456f53942a",6,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Wednesday",0,"Western food","Hokkaido Sapporo-shi Minami 3 Jonishi","Wednesday"
2017-01-25,"air_ccd19a5bc5573ae5",33,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Wednesday",0,"Italian/French","Tokyo-to Shinjuku-ku Kabukicho","Wednesday"
2017-01-25,"air_db1233ad855b34d5",39,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Wednesday",0,"Izakaya","Hokkaido Asahikawa-shi 6 Jodori","Wednesday"
2017-01-25,"air_ef789667e2e6fe96",32,"Tokyo-to Machida-shi Morino",35.546631,139.4386186,"Wednesday",0,"Dining bar","Tokyo-to Machida-shi Morino","Wednesday"
2017-01-25,"air_f0fb0975bdc2cdf9",11,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127,"Wednesday",0,"Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi","Wednesday"
2017-01-25,"air_f96765e800907c77",61,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Wednesday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Wednesday"
2017-01-25,"air_fdc02ec4a3d21ea4",21,"Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525,"Wednesday",0,"Dining bar","Hyogo-ken Kobe-shi Kumoidori","Wednesday"
2017-01-26,"air_04cae7c1bc9b2a0b",8,"Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887,"Thursday",0,"Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo","Thursday"
2017-01-26,"air_082908692355165e",65,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Thursday",0,"Italian/French","Tokyo-to Shinjuku-ku Kabukicho","Thursday"
2017-01-26,"air_290e7a57b390f78e",9,"Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992,"Thursday",0,"Italian/French","Tokyo-to Minato-ku Shibakoen","Thursday"
2017-01-26,"air_2aab19554f91ff82",68,"Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253,"Thursday",0,"Yakiniku/Korean food","Tokyo-to Chuo-ku Ginza","Thursday"
2017-01-26,"air_2cee51fa6fdf6c0d",14,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Thursday",0,"Western food","Tokyo-to Shibuya-ku Shibuya","Thursday"
2017-01-26,"air_3c938075889fc059",31,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Thursday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Daimyo","Thursday"
2017-01-26,"air_3e93f3c81008696d",3,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Thursday",0,"Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Thursday"
2017-01-26,"air_42c9aa6d617c5057",39,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Thursday",0,"Italian/French","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Thursday"
2017-01-26,"air_48f4da6223571da4",22,"Tokyo-to Tachikawa-shi Izumicho",35.7140142,139.4078431,"Thursday",0,"Italian/French","Tokyo-to Tachikawa-shi Izumicho","Thursday"
2017-01-26,"air_4c727b55acdee495",18,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Thursday",0,"Creative cuisine","Hyogo-ken Himeji-shi Yasuda","Thursday"
2017-01-26,"air_5a9a6cbeeb434c08",5,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Thursday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Thursday"
2017-01-26,"air_5d7c744c3a2ef624",25,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Thursday",0,"Izakaya","Hyogo-ken Himeji-shi Yasuda","Thursday"
2017-01-26,"air_5e70fe82f9e4fab6",15,"Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009,"Thursday",0,"Yakiniku/Korean food","Osaka-fu Osaka-shi Kyutaromachi","Thursday"
2017-01-26,"air_5f6fa1b897fe80d5",27,"Shizuoka-ken Shizuoka-shi Otemachi",34.9751398,138.3832429,"Thursday",0,"Izakaya","Shizuoka-ken Shizuoka-shi Otemachi","Thursday"
2017-01-26,"air_683371d9baabf410",25,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Thursday",0,"Japanese food","Hyogo-ken Himeji-shi Yasuda","Thursday"
2017-01-26,"air_6c91a28278a16f64",10,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Thursday",0,"Cafe/Sweets","Fukuoka-ken Fukuoka-shi Daimyo","Thursday"
2017-01-26,"air_7420042ff75f9aca",44,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Thursday",0,"Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Ogimachi","Thursday"
2017-01-26,"air_938ef91ecdde6878",15,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Thursday",0,"Italian/French","Tokyo-to Shibuya-ku Shibuya","Thursday"
2017-01-26,"air_96005f79124e12bf",29,"Osaka-fu Osaka-shi Nanbasennichimae",34.6647437,135.5034436,"Thursday",0,"Izakaya","Osaka-fu Osaka-shi Nanbasennichimae","Thursday"
2017-01-26,"air_97159fc4e90053fe",19,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Thursday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Thursday"
2017-01-26,"air_97958e7fce98b6a3",21,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Thursday",0,"Dining bar","Tokyo-to Shibuya-ku Shibuya","Thursday"
2017-01-26,"air_b2a639cc7e02edf1",13,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Thursday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Thursday"
2017-01-26,"air_b2d97bd2337c5ba7",50,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Thursday",0,"Izakaya","Tokyo-to Taito-ku Higashiueno","Thursday"
2017-01-26,"air_b8925441167c3152",2,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Thursday",0,"Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya","Thursday"
2017-01-26,"air_bedd35489e666605",37,"Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614,"Thursday",0,"Western food","Tokyo-to Chuo-ku Tsukiji","Thursday"
2017-01-26,"air_c1ff20617c54fee7",6,"Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712,"Thursday",0,"Izakaya","Tokyo-to Meguro-ku Kamimeguro","Thursday"
2017-01-26,"air_c47aa7493b15f297",31,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Thursday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Thursday"
2017-01-26,"air_c73d319ffabf287a",17,"Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525,"Thursday",0,"Yakiniku/Korean food","Hyogo-ken Kobe-shi Kumoidori","Thursday"
2017-01-26,"air_eec5e572b9eb9c23",9,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283,"Thursday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru","Thursday"
2017-01-26,"air_f0fb0975bdc2cdf9",8,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127,"Thursday",0,"Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi","Thursday"
2017-01-26,"air_f180301886c21375",29,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Thursday",0,"Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyo","Thursday"
2017-01-26,"air_f8233ad00755c35c",52,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Thursday",0,"Italian/French","Tokyo-to Shibuya-ku Shibuya","Thursday"
2017-01-27,"air_00a91d42b08b08d9",39,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Friday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Friday"
2017-01-27,"air_04cae7c1bc9b2a0b",46,"Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887,"Friday",0,"Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo","Friday"
2017-01-27,"air_066f0221b8a4d533",30,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Friday"
2017-01-27,"air_08cb3c4ee6cd6a22",24,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Friday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Friday"
2017-01-27,"air_0b1e72d2d4422b20",17,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Friday",0,"Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Friday"
2017-01-27,"air_152c1f08d7d20e07",5,"Hiroshima-ken Hiroshima-shi Nagarekawacho",34.3889694,132.4630947,"Friday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Nagarekawacho","Friday"
2017-01-27,"air_1d1e8860ae04f8e9",11,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Friday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Friday"
2017-01-27,"air_1f1390a8be2272b3",25,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Friday",0,"Japanese food","Tokyo-to Shinjuku-ku Kabukicho","Friday"
2017-01-27,"air_258ad2619d7bff9a",36,"Tokyo-to Koto-ku Toyo",35.6728535,139.8174097,"Friday",0,"Izakaya","Tokyo-to Koto-ku Toyo","Friday"
2017-01-27,"air_25c583983246b7b0",38,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Dining bar","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2017-01-27,"air_2aab19554f91ff82",63,"Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253,"Friday",0,"Yakiniku/Korean food","Tokyo-to Chuo-ku Ginza","Friday"
2017-01-27,"air_2cee51fa6fdf6c0d",18,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Friday",0,"Western food","Tokyo-to Shibuya-ku Shibuya","Friday"
2017-01-27,"air_2fc478dc9f0a6b31",33,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Friday",0,"Yakiniku/Korean food","Hokkaido Sapporo-shi Minami 3 Jonishi","Friday"
2017-01-27,"air_32460819c7600037",77,"Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587,"Friday",0,"Dining bar","Osaka-fu Osaka-shi Shinmachi","Friday"
2017-01-27,"air_324f7c39a8410e7c",21,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Friday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Friday"
2017-01-27,"air_32c61b620a766138",7,"Hokkaido Sapporo-shi Kita 24 Jonishi",43.0908503,141.3408314,"Friday",0,"Dining bar","Hokkaido Sapporo-shi Kita 24 Jonishi","Friday"
2017-01-27,"air_37189c92b6c761ec",5,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2017-01-27,"air_3c938075889fc059",48,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2017-01-27,"air_3e6cea17a9d2c0f1",2,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Friday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Friday"
2017-01-27,"air_3e93f3c81008696d",48,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2017-01-27,"air_42c9aa6d617c5057",49,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Friday",0,"Italian/French","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Friday"
2017-01-27,"air_48f4da6223571da4",20,"Tokyo-to Tachikawa-shi Izumicho",35.7140142,139.4078431,"Friday",0,"Italian/French","Tokyo-to Tachikawa-shi Izumicho","Friday"
2017-01-27,"air_54d6c25d33f5260e",58,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru","Friday"
2017-01-27,"air_54ed43163b7596c4",17,"Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614,"Friday",0,"Izakaya","Tokyo-to Chuo-ku Tsukiji","Friday"
2017-01-27,"air_5a9a6cbeeb434c08",46,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2017-01-27,"air_5c7489c9ec755e2d",12,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2017-01-27,"air_5d7c744c3a2ef624",40,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Friday",0,"Izakaya","Hyogo-ken Himeji-shi Yasuda","Friday"
2017-01-27,"air_5e70fe82f9e4fab6",28,"Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009,"Friday",0,"Yakiniku/Korean food","Osaka-fu Osaka-shi Kyutaromachi","Friday"
2017-01-27,"air_5f6fa1b897fe80d5",50,"Shizuoka-ken Shizuoka-shi Otemachi",34.9751398,138.3832429,"Friday",0,"Izakaya","Shizuoka-ken Shizuoka-shi Otemachi","Friday"
2017-01-27,"air_638c35eb25e53eea",29,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Italian/French","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2017-01-27,"air_646b93e336f0dded",19,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2017-01-27,"air_7420042ff75f9aca",40,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Friday",0,"Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Ogimachi","Friday"
2017-01-27,"air_789466e488705c93",37,"Fukuoka-ken Kurume-shi Jonanmachi",33.3192865,130.5083735,"Friday",0,"Izakaya","Fukuoka-ken Kurume-shi Jonanmachi","Friday"
2017-01-27,"air_831658500aa7c846",53,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Friday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Friday"
2017-01-27,"air_84f6876ff7e83ae7",27,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Friday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Friday"
2017-01-27,"air_8cc350fd70ee0757",55,"Hyogo-ken Amagasaki-shi Higashinanamatsucho",34.7337339,135.4063757,"Friday",0,"Izakaya","Hyogo-ken Amagasaki-shi Higashinanamatsucho","Friday"
2017-01-27,"air_8f3b563416efc6ad",22,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Friday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Friday"
2017-01-27,"air_90f0efbb702d77b7",63,"Tokyo-to Edogawa-ku Chuo",35.7066569,139.8684267,"Friday",0,"Izakaya","Tokyo-to Edogawa-ku Chuo","Friday"
2017-01-27,"air_938ef91ecdde6878",30,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Friday",0,"Italian/French","Tokyo-to Shibuya-ku Shibuya","Friday"
2017-01-27,"air_947eb2cae4f3e8f2",59,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Friday"
2017-01-27,"air_96005f79124e12bf",42,"Osaka-fu Osaka-shi Nanbasennichimae",34.6647437,135.5034436,"Friday",0,"Izakaya","Osaka-fu Osaka-shi Nanbasennichimae","Friday"
2017-01-27,"air_96743eee94114261",27,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Friday",0,"Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Friday"
2017-01-27,"air_97159fc4e90053fe",31,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2017-01-27,"air_a24bf50c3e90d583",14,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Friday",0,"Dining bar","Shizuoka-ken Hamamatsu-shi Motoshirocho","Friday"
2017-01-27,"air_a546cbf478a8b6e4",42,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Friday",0,"Yakiniku/Korean food","Hokkaido Sapporo-shi Minami 3 Jonishi","Friday"
2017-01-27,"air_ade6e836ffd1da64",11,"Fukuoka-ken Kitakyushu-shi Otemachi",33.8808817,130.8734191,"Friday",0,"Dining bar","Fukuoka-ken Kitakyushu-shi Otemachi","Friday"
2017-01-27,"air_b2d97bd2337c5ba7",58,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Friday",0,"Izakaya","Tokyo-to Taito-ku Higashiueno","Friday"
2017-01-27,"air_b45b8e456f53942a",18,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Friday",0,"Western food","Hokkaido Sapporo-shi Minami 3 Jonishi","Friday"
2017-01-27,"air_c1ff20617c54fee7",12,"Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712,"Friday",0,"Izakaya","Tokyo-to Meguro-ku Kamimeguro","Friday"
2017-01-27,"air_c47aa7493b15f297",49,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2017-01-27,"air_c6a164dd4060e960",38,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Friday",0,"Dining bar","Osaka-fu Osaka-shi Ogimachi","Friday"
2017-01-27,"air_cb7467aed805e7fe",58,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2017-01-27,"air_cf2229e64408d9fe",28,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Friday",0,"Dining bar","Osaka-fu Osaka-shi Ogimachi","Friday"
2017-01-27,"air_cfcc94797d2b5d3d",18,"Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402,"Friday",0,"Izakaya","Niigata-ken Niigata-shi Teraohigashi","Friday"
2017-01-27,"air_db1233ad855b34d5",41,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Izakaya","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2017-01-27,"air_db80363d35f10926",13,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2017-01-27,"air_de88770300008624",37,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Friday",0,"Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Friday"
2017-01-27,"air_e00fe7853c0100d6",29,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Friday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Friday"
2017-01-27,"air_ef789667e2e6fe96",40,"Tokyo-to Machida-shi Morino",35.546631,139.4386186,"Friday",0,"Dining bar","Tokyo-to Machida-shi Morino","Friday"
2017-01-27,"air_f0fb0975bdc2cdf9",20,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127,"Friday",0,"Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi","Friday"
2017-01-27,"air_f180301886c21375",24,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2017-01-27,"air_f2c5a1f24279c531",21,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Friday",0,"Japanese food","Tokyo-to Taito-ku Higashiueno","Friday"
2017-01-27,"air_f8233ad00755c35c",39,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Friday",0,"Italian/French","Tokyo-to Shibuya-ku Shibuya","Friday"
2017-01-27,"air_f96765e800907c77",71,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2017-01-27,"air_fc477473134e9ae5",34,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Friday",0,"Bar/Cocktail","Hokkaido Sapporo-shi Minami 3 Jonishi","Friday"
2017-01-27,"air_fcd4492c83f1c6b9",16,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Friday",0,"Dining bar","Tokyo-to Shibuya-ku Shibuya","Friday"
2017-01-27,"air_fcfbdcf7b1f82c6e",35,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Friday",0,"Italian/French","Tokyo-to Shibuya-ku Shibuya","Friday"
2017-01-28,"air_00a91d42b08b08d9",7,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Saturday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Saturday"
2017-01-28,"air_04cae7c1bc9b2a0b",45,"Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887,"Saturday",0,"Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo","Saturday"
2017-01-28,"air_08cb3c4ee6cd6a22",25,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Saturday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Saturday"
2017-01-28,"air_09661c0f3259cc04",32,"Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049,"Saturday",0,"Dining bar","Tokyo-to Toshima-ku Minamiikebukuro","Saturday"
2017-01-28,"air_0a74a5408a0b8642",30,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Saturday",0,"Western food","Hokkaido Sapporo-shi Minami 3 Jonishi","Saturday"
2017-01-28,"air_0b1e72d2d4422b20",35,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Saturday",0,"Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Saturday"
2017-01-28,"air_152c1f08d7d20e07",18,"Hiroshima-ken Hiroshima-shi Nagarekawacho",34.3889694,132.4630947,"Saturday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Nagarekawacho","Saturday"
2017-01-28,"air_1d1e8860ae04f8e9",10,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Saturday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Saturday"
2017-01-28,"air_1f1390a8be2272b3",22,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Saturday",0,"Japanese food","Tokyo-to Shinjuku-ku Kabukicho","Saturday"
2017-01-28,"air_25c583983246b7b0",35,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Dining bar","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2017-01-28,"air_290e7a57b390f78e",18,"Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992,"Saturday",0,"Italian/French","Tokyo-to Minato-ku Shibakoen","Saturday"
